DateTime,stage 1 feed conductivity (us/cm),stage 1 feed pressure (psi),stage 1 permeate flowrate (gpm),stage 1 permeate conductivity (us/cm),stage 1 concentrate flowrate (gpm),stage 1 concentrate pressure (psi),,stage2_ro_inlet_P (psi),stage2_ro_outlet_P (psi),stage2_feed_conductivity (us/cm),stage2_perm_conductivity (us/cm),stage2_feed_flow (gpm),stage2_perm_flow (gpm),stage3_ro_inlet_P (psi),stage3_ro_outlet_P (psi),stage3_feed_conductivity (us/cm),stage3_perm_conductivity (us/cm),stage3_feed_flow (gpm),stage3_perm_flow (gpm)
10/19/2020,993.8999634,38.59999847,0.439999998,50,0.219999999,15.40999985,,,,,,,,,,,,,
10/20/2020,1052.77002,5.21999979,0.48999998,200,985,0,,,,,,,,,,,,,
10/21/2020,1068.280029,119.2199936,1604.559937,30,1037.039978,109.3600006,,,,,,,,,,,,,
10/22/2020,1072.390015,134.0500031,1552.48999,28,1050.459961,123.7799988,,,,,,,,,,,,,
10/23/2020,1052.109985,135.1699982,1592.069946,27,1040.299957,124.7900009,,,,,,,,,,,,,
10/24/2020,1103.160034,137.7700043,1569.589966,27,1041.689972,127.7299957,,,,,,,,,,,,,
10/25/2020,1054.869995,138.2200012,1611.669922,26,1035.070007,128.0899963,,,,,,,,,,,,,
10/26/2020,1075.369995,138.7399902,1602.869995,26,1044.849976,128.2700043,,,,,,,,,,,,,
10/27/2020,1118.179932,139.4400024,1602.52002,26,1045.549957,129.2299957,,,,,,,,,,,,,
10/28/2020,1119.699951,143.8899994,1562.969971,26,1037.049988,133.8300018,,,,,,,,,,,,,
10/29/2020,993.25,141.75,1596.199951,25.01999855,1036.079956,131.7599945,,,,,,,,,,,,,
10/30/2020,1065.469971,145.9400024,1597.199951,26,1044.699951,135.7200012,,,,,,,,,,,,,
10/31/2020,1042.329956,146.1199951,1583.51001,25,1055.059998,135.7599945,,,,,,,,,,,,,
11/1/2020,1042.289917,144.6799927,1618.049927,26,1046.129974,134.4299927,,,,,,,,,,,,,
11/2/2020,904.5199585,139.6999969,1629.459961,23,1034.269989,129.4599915,,,,,,,,,,,,,
11/3/2020,1030.839966,142.7200012,1603.199951,24,1046.369965,132.4700012,,,,,,,,,,,,,
11/4/2020,1039.410034,145.9700012,1613.049927,25,1038.600006,135.8499908,,,,,,,,,,,,,
11/5/2020,1030.97998,145.8399963,1603.929932,27,1039.759979,135.7599945,,,,,,,,,,,,,
11/6/2020,1072.780029,146.9499969,1579.380005,27,1037.399933,136.7899933,,,,,,,,,,,,,
11/7/2020,1084.579956,4.619999886,0.469999999,33.96999741,0.359999985,4.339999676,,,,,,,,,,,,,
11/8/2020,1032.089966,4.819999695,0.639999986,200,0.399999976,4.980000019,,,,,,,,,,,,,
11/9/2020,1002.329956,4.799999714,0.659999967,83,0.349999994,4.989999771,,,,,,,,,,,,,
11/10/2020,1032.359985,4.799999714,0.539999962,113.9700012,0.399999976,4.980000019,,,,,,,,,,,,,
11/11/2020,1050.439941,4.759999752,0.560000002,146,0.28999998,4.960000038,,,,,,,,,,,,,
11/12/2020,1037.719971,7.149999619,0.589999974,41,0.159999996,7.359999657,,,,,,,,,,,,,
11/13/2020,1086.829956,6.099999905,0.649999976,30,0.369999982,6.269999981,,,,,,,,,,,,,
11/14/2020,1064.280029,6.829999924,0.529999971,28,0.32,7.029999733,,,,,,,,,,,,,
11/15/2020,1051.419922,5.309999943,0.550000012,30,0.340000004,5.519999981,,,,,,,,,,,,,
11/16/2020,1048.97998,5.309999943,0.459999979,31,0.299999982,5.489999771,,,,,,,,,,,,,
11/17/2020,1053.900024,148.2099915,1572.299927,24,1047.589996,137.9499969,,,,,,,,,,,,,
11/18/2020,1062.27002,147.4299927,1597.27002,23,1035.029999,137.1399994,,,,,,,,,,,,,
11/19/2020,1064.469971,148.7599945,1599.47998,24,1042.849976,138.3999939,,,,,,,,,,,,,
11/20/2020,1054.640015,149.5099945,1573.640015,24,1049.659973,139.1399994,,,,,,,,,,,,,
11/21/2020,1050.849976,150.3000031,1537.01001,23,1052.259949,139.7700043,,,,,,,,,,,,,
11/22/2020,1050.77002,150.1900024,1547.599976,23.96999931,1047.959991,139.7200012,,,,,,,,,,,,,
11/23/2020,1028.130005,151.1499939,1562.390015,23,1049.869965,140.8099976,,,,,,,,,,,,,
11/24/2020,1035.97998,149.8199921,1543.869995,22.02999878,1041.779968,139.6999969,,,,,,,,,,,,,
11/25/2020,1064.709961,150.1399994,1546.849976,22.93999863,1035.579987,139.9400024,,,,,,,,,,,,,
11/26/2020,1037.48999,150.1299896,1569.349976,23,1036.369995,139.8300018,,,,,,,,,,,,,
11/27/2020,1035.98999,149.5599976,1576.159912,22,1043.769989,139.3999939,,,,,,,,,,,,,
11/28/2020,1044.859985,151.4599915,1550.619995,22,1040.769989,141.2799988,,,,,,,,,,,,,
11/29/2020,1016.070007,5.369999886,0.579999983,198,0.339999996,5.569999695,,,,,,,,,,,,,
11/30/2020,1010.209961,5.029999733,0.50999999,200,0.290000001,5.269999981,,,,,,,,,,,,,
12/1/2020,1021.73999,4.759999752,0.649999976,200,0.32,5,,,,,,,,,,,,,
12/2/2020,1053.699951,148.9400024,1516.150024,25.02999878,1050.070007,138.6499939,,,,,,,,,,,,,
12/3/2020,1069.439941,149.4700012,1526.929932,25,1047.470001,139.1299896,,,,,,,,,,,,,
12/4/2020,1038.77002,4.769999981,0.48999998,74,0.309999982,5,,,,,,,,,,,,,
12/5/2020,1057.089966,149.2399902,1516.829956,23.96999931,1038.649963,139.1299896,,,,,,,,,,,,,
12/6/2020,1061.77002,149.8199921,1473.539917,23,1040.799957,139.9299927,,,,,,,,,,,,,
12/7/2020,1014.209961,149.9299927,1485.400024,23,1047.799988,139.8199921,,,,,,,,,,,,,
12/8/2020,1067.429932,4.599999905,0.579999983,0,0.209999993,5.869999886,,,,,,,,,,,,,
12/9/2020,1080.959961,152.5399933,1549.589966,23,1012.809967,142.5800018,,,,,,,,,,,,,
12/10/2020,980.2399902,153.3199921,1533.75,21,1016.589996,143.2899933,,,,,,,,,,,,,
12/11/2020,1076.339966,152.0500031,1513.169922,23,1037.839966,141.5800018,,,,,,,,,,,,,
12/12/2020,1076.650024,4.809999943,0.579999983,200,0.379999995,4.989999771,,,,,,,,,,,,,
12/13/2020,887.1999512,7.5,0.550000012,200,0.309999987,7.659999847,,,,,,,,,,,,,
12/14/2020,2.599999905,5.089999676,0.620000005,200,0.269999992,5.259999752,,,,,,,,,,,,,
12/15/2020,6.129999638,6.109999657,0.469999999,181,0.179999992,6.299999714,,,,,,,,,,,,,
12/16/2020,1054.089966,5.629999638,0.419999987,200,0.339999989,5.799999714,,,,,,,,,,,,,
12/17/2020,1086.5,4.809999943,0.48999998,200,0.25999999,4.989999771,,,,,,,,,,,,,
12/18/2020,2.309999943,4.880000114,0.469999999,200,0.339999981,5.059999943,,,,,,,,,,,,,
12/19/2020,1087.169922,4.889999866,0.599999964,200,0.239999995,5.069999695,,,,,,,,,,,,,
12/20/2020,1039.219971,4.789999962,0.439999998,200,0,4.989999771,,,,,,,,,,,,,
12/21/2020,1040.650024,4.759999752,0.539999962,200,0.25999999,4.989999771,,,,,,,,,,,,,
12/22/2020,1045.919922,4.779999733,0.439999998,200,0.369999997,4.949999809,,,,,,,,,,,,,
12/23/2020,1060.76001,4.759999752,0.399999976,200,0.329999991,4.949999809,,,,,,,,,,,,,
12/24/2020,1055.48999,153.0999908,1539.189941,23,1034.759979,142.8000031,,,,,,,,,,,,,
12/25/2020,1065.369995,153.2200012,1491.380005,22,1012.779968,143.1999969,,,,,,,,,,,,,
12/26/2020,1032.660034,153.1299896,1480.079956,22.02999878,1013.319977,143.1999969,,,,,,,,,,,,,
12/27/2020,1030.160034,152.25,1447.48999,22,1008.999969,142.2700043,,,,,,,,,,,,,
12/28/2020,1026.630005,153.8300018,1455.73999,21,1015.709961,143.8699951,,,,,,,,,,,,,
12/29/2020,947.6199951,4.619999886,0.659999967,0,0.350000001,5.519999981,,,,,,,,,,,,,
12/30/2020,1022.98999,155.1900024,1524.140015,24,1024.48999,145.0299988,,,,,,,,,,,,,
12/31/2020,998.2799683,155.1199951,1500.719971,22,1033.320007,144.8099976,,,,,,,,,,,,,
1/1/2021,1042.549927,154.9100037,1521.72998,23,1031.819946,144.5899963,,,,,,,,,,,,,
1/2/2021,1024.880005,154.0699921,1492.919922,22,1034.289978,143.8699951,,,,,,,,,,,,,
1/3/2021,1035.51001,154.3699951,1532.459961,23,1030.450012,144.2099915,,,,,,,,,,,,,
1/4/2021,1007.659973,153.1100006,1509.76001,23,1030.379974,142.9199982,,,,,,,,,,,,,
1/5/2021,1071.539917,150.0099945,1475.079956,26,1016.389984,140.0699921,,,,,,,,,,,,,
1/6/2021,1052.209961,151.5999908,1463.02002,25,1015.779999,141.7700043,,,,,,,,,,,,,
1/7/2021,1037.829956,151.5,1486.589966,25,1022.209961,141.5299988,,,,,,,,,,,,,
1/8/2021,1047.939941,151.3999939,1441.849976,23,1012.349976,141.5500031,,,,,,,,,,,,,
1/9/2021,1063.719971,151.4499969,1429.319946,22,1012.5,141.4599915,,,,,,,,,,,,,
1/10/2021,1042.429932,153.3399963,1460.789917,21,1045.609955,142.9899902,,,,,,,,,,,,,
1/11/2021,1013.549988,152.769989,1392.909912,20,1074.910004,142.2399902,,,,,,,,,,,,,
1/12/2021,915.5799561,152.7200012,1456.73999,20,1074.669983,142.0399933,,,,,,,,,,,,,
1/13/2021,1012.219971,152.5099945,1448.219971,21,1074.509979,142.0399933,,,,,,,,,,,,,
1/14/2021,969.8800049,7.480000019,0.479999989,200,0.289999992,7.699999809,,,,,,,,,,,,,
1/15/2021,1065.160034,8.170000076,0.469999999,75,0.129999995,8.359999657,,,,,,,,,,,,,
1/16/2021,1006.880005,151.8999939,1467.119995,21,1076.939972,141.3699951,,,,,,,,,,,,,
1/17/2021,1004.059998,152.1799927,1478.400024,21,1077.139984,141.5,,,,,,,,,,,,,
1/18/2021,991.7699585,151.7799988,1469.169922,21,1080.569977,141.0399933,,,,,,,,,,,,,
1/19/2021,997.9899902,4.799999714,0.319999993,64,0.349999994,5.009999752,,,,,,,,,,,,,
1/20/2021,1003.859985,5.150000095,0.539999962,66,0.299999982,5.329999924,,,,,,,,,,,,,
1/21/2021,1054.309937,152.0299988,1481.619995,22,1074.719971,141.4799957,,,,,,,,,,,,,
1/22/2021,1058.109985,152.4299927,1473.319946,20.96999931,1082.73996,141.8000031,,,,,,,,,,,,,
1/23/2021,1059.02002,152.2599945,1461.419922,20,1078.559967,141.8600006,,,,,,,,,,,,,
1/24/2021,1032.76001,150.519989,1387.789917,20,1097.71994,140.0299988,,,,,,,,,,,,,
1/25/2021,1019.22998,152.7200012,1437.369995,20,1099.289978,142.1799927,,,,,,,,,,,,,
1/26/2021,1037.319946,153.6999969,1403.099976,19,1083.959991,143.0899963,,,,,,,,,,,,,
1/27/2021,1061.47998,153.3099976,1428.609985,19,1085.259949,142.7200012,,,,,,,,,,,,,
1/28/2021,1087.419922,151.4400024,1393.799927,19.02999878,1085.48999,141.0099945,,,,,,,,,,,,,
1/29/2021,949.539978,153.5500031,1417.829956,19,1099.589935,142.9100037,,,,,,,,,,,,,
1/30/2021,1040.199951,153.9100037,1374.77002,19,1084.319977,143.5599976,,,,,,,,,,,,,
1/31/2021,1055.98999,5.670000076,0.599999964,68,0.339999981,5.849999905,,,,,,,,,,,,,
2/1/2021,1048.859985,5.650000095,0.569999993,69,0.350000001,5.799999714,,,,,,,,,,,,,
2/2/2021,1092.140015,4.610000134,0.439999998,0,0.309999995,0.01,,,,,,,,,,,,,
2/3/2021,1083.089966,4.659999847,0.689999998,72.97000122,26.90999946,5.839999676,,,,,,,,,,,,,
2/4/2021,1078.079956,151.25,1503.76001,20.96999931,1032.189972,141.0500031,,,,,,,,,,,,,
2/5/2021,1064.119995,4.839999676,0.399999976,66,0.369999982,4.989999771,,,,,,,,,,,,,
2/6/2021,1056,152.4499969,1515.75,21.02999878,1042.869965,142.2299957,,,,,,,,,,,,,
2/7/2021,1029.829956,152.0999908,1526.77002,19.96999931,1033.179993,141.9899902,,,,,,,,,,,,,
2/8/2021,1022.409973,150.8000031,1514.859985,19,1030.209961,140.5699921,,,,,,,,,,,,,
2/9/2021,996.6799927,151.0899963,1534.140015,19,1052.109955,140.6999969,,,,,,,,,,,,,
2/10/2021,1042.809937,152.1199951,1522.47998,20,1044.879974,141.7700043,,,,,,,,,,,,,
2/11/2021,1034.209961,8.090000153,0.599999964,69.02999878,1.259999961,8.329999924,,,,,,,,,,,,,
2/12/2021,1069.859985,152.8199921,1501.119995,21,1036.329956,142.8399963,,,,,,,,,,,,,
2/13/2021,1064.910034,153.1399994,1458.599976,20,1035.850006,143.25,,,,,,,,,,,,,
2/14/2021,1025.22998,153.4599915,1466.130005,20,1043.48996,143.2099915,,,,,,,,,,,,,
2/15/2021,1003.929993,153.6199951,1439.939941,19.02999878,1046.669952,143.5500031,,,,,,,,,,,,,
2/16/2021,1007.929993,5.449999809,0.439999998,66,0.290000001,5.619999886,,,,,,,,,,,,,
2/17/2021,998.789978,4.789999962,0.589999974,0.029999999,0.319999993,4.989999771,,,,,,,,,,,,,
2/18/2021,1000.109985,4.809999943,0.610000014,99.02999878,0.239999995,4.980000019,,,,,,,,,,,,,
2/19/2021,1051.689941,153.6999969,1435.429932,21,1047.77002,143.6299896,,,,,,,,,,,,,
2/20/2021,1039.160034,153.4100037,1464.599976,21,1049.429962,143.3000031,,,,,,,,,,,,,
2/21/2021,1002.649963,153.5800018,1440.01001,20,1045.509949,143.4700012,,,,,,,,,,,,,
2/22/2021,989.8999634,153.0500031,1477.400024,20,1045.559967,143.1299896,,,,,,,,,,,,,
2/23/2021,1018.73999,153.269989,1445.119995,21,1059.779999,143.0500031,,,,,,,,,,,,,
2/24/2021,1012.409973,152.3999939,1481.48999,20,1069.289948,142.1199951,,,,,,,,,,,,,
2/25/2021,1002.719971,6.859999657,0.629999995,200,0.379999995,6.940000057,,,,,,,,,,,,,
2/26/2021,1036.130005,153.5599976,1428.98999,20,1058.949951,143.3799896,,,,,,,,,,,,,
2/27/2021,1019.149963,153.4100037,1423.909912,20,1048.899994,143.4899902,,,,,,,,,,,,,
2/28/2021,979.3399658,152.9899902,1436.369995,20,1048.409973,143,,,,,,,,,,,,,
3/1/2021,980.4699707,153.2200012,1429.039917,19,1049.669983,143.2099915,,,,,,,,,,,,,
3/2/2021,1000.789978,154.0899963,1422.890015,19,1048.709991,144.2299957,,,,,,,,,,,,,
3/3/2021,2.899999857,4.630000114,0.409999996,6,0.450000003,3.079999924,,,,,,,,,,,,,
3/4/2021,1011.399963,153.5,1416.469971,19.02999878,1050.459991,143.5200043,,,,,,,,,,,,,
3/5/2021,986.9899902,151.1799927,1388.869995,20,1048.099945,141.4499969,,,,,,,,,,,,,
3/6/2021,994.0599976,153.4400024,1386.130005,20,1050.429993,143.4599915,,,,,,,,,,,,,
3/6/2021,994.0599976,153.4400024,1386.130005,20,1050.429993,143.4599915,,,,,,,,,,,,,
3/7/2021,963.6300049,153.0699921,1409.25,19,1049.079987,142.9599915,,,,,,,,,,,,,
3/8/2021,945.8599854,4.809999943,0.539999962,61,0.399999976,4.960000038,,,,,,,,,,,,,
3/9/2021,989.3299561,153.4100037,1424.719971,19,1054.019989,143.3300018,,,,,,,,,,,,,
3/10/2021,980.0299683,4.639999866,0.370000005,0,0.23,0,,,,,,,,,,,,,
3/11/2021,937.8299561,153.1299896,1402.02002,16,1042.72998,142.9199982,,,,,,,,,,,,,
3/12/2021,949.3699951,153.4700012,1400.049927,17.87999916,1057.899994,143.1900024,,,,,,,,,,,,,
3/13/2021,1003.829956,152.7899933,1390.099976,19,1035.97995,142.9199982,,,,,,,,,,,,,
3/14/2021,971.6599731,153.6600037,1402.030029,19,1059.559967,143.6499939,,,,,,,,,,,,,
3/15/2021,969.7599487,153.25,1377.390015,19,1056.48999,143.1499939,,,,,,,,,,,,,
3/16/2021,986.3499756,152.8899994,1455.179932,18,1052.589935,142.75,,,,,,,,,,,,,
3/17/2021,997.7299805,5.049999714,0.629999995,60,0.369999997,5.259999752,,,,,,,,,,,,,
3/18/2021,1007.529968,153.1799927,1441.829956,20,1049.889954,143.1600037,,,,,,,,,,,,,
3/19/2021,933.8399658,150.8699951,1436.279907,19.96999931,1061.519958,140.6399994,,,,,,,,,,,,,
3/20/2021,1040.369995,153.7799988,1417.539917,21,1061.51001,143.5699921,,,,,,,,,,,,,
3/21/2021,992.4299927,153.4400024,1421.939941,20,1066.199951,143.4700012,,,,,,,,,,,,,
3/22/2021,988.4199829,153.0899963,1396.780029,19,1073.089966,142.6999969,,,,,,,,,,,,,
3/23/2021,1023.279968,153.2200012,1442.719971,20.02999878,1083.429993,142.8099976,,,,,,,,,,,,,
3/24/2021,1038.599976,153.6699982,1389.449951,20,1053.98996,143.5500031,,,,,,,,,,,,,
3/25/2021,1041.689941,154.0699921,1420.329956,19.02999878,1057.799957,144.0099945,,,,,,,,,,,,,
3/26/2021,1045.589966,153.7799988,1411.77002,19.02999878,1048.97998,143.7899933,,,,,,,,,,,,,
3/27/2021,1038.77002,152.3999939,1405.439941,20,1175.690002,141.6199951,,,,,,,,,,,,,
3/28/2021,1007.339966,152.3399963,1352.390015,20.11999893,1176.029968,141.4100037,,,,,,,,,,,,,
3/29/2021,999.9799805,151.1399994,1422.289917,20,1175.369995,140.3699951,,,,,,,,,,,,,
3/30/2021,847.6799927,151.0899963,1436.289917,17,1177.089966,139.9899902,,,,,,,,,,,,,
3/31/2021,1055.01001,152.3999939,1465.219971,22,1183.409973,141.6399994,,,,,,,,,,,,,
4/1/2021,1051.059937,153.8000031,1469.569946,21.02999878,1097.419983,143.3000031,,,,,,,,,,,,,
4/2/2021,1050.939941,152.5299988,1396.02002,20.02999878,1190.109924,141.3300018,,,,,,,,,,,,,
4/3/2021,1063.069946,150.9400024,1382.119995,21,1248.099976,139.2700043,,,,,,,,,,,,,
4/4/2021,1038.97998,150.2799988,1480.47998,20.02999878,1236.069946,138.5699921,,,,,,,,,,,,,
4/5/2021,1019.599976,151.1900024,1388.530029,20,1246.909973,139.5299988,,,,,,,,,,,,,
4/6/2021,1051.77002,4.829999924,0.439999998,200,0.369999982,0,,,,,,,,,,,,,
4/7/2021,1056.47998,4.730000019,0.659999967,0,0.269999981,4.699999809,,,,,,,,,,,,,
4/8/2021,1052.98999,145.5899963,1619.709961,21.02999878,1012.48996,135.5599976,,,,,,,,,,,,,
4/9/2021,1047.01001,152.25,1558.699951,20.02999878,1016.029999,142.3300018,,,,,,,,,,,,,
4/10/2021,1071.280029,153.0999908,1524.619995,21,1017.199951,143.1799927,,,,,,,,,,,,,
4/11/2021,1042.789917,153.2899933,1499.039917,21,1043.659973,143.0099945,,,,,,,,,,,,,
4/12/2021,1058.27002,152.3899994,1490.689941,19.96999931,1041.399994,142.25,,,,,,,,,,,,,
4/13/2021,1079.26001,152.5299988,1505.25,21,1044.019958,142.5699921,,,,,,,,,,,,,
4/14/2021,1096.589966,153.0299988,1460.189941,20.02999878,1043.849976,143.2399902,,,,,,,,,,,,,
4/15/2021,1100.539917,153.5899963,1439.26001,20,1040.389954,143.75,,,,,,,,,,,,,
4/16/2021,1090.26001,154.269989,1423.689941,21,1041.999939,144.6600037,,,,,,,,,,,,,
4/17/2021,1097.410034,152.2200012,1457.369995,21,1041.799988,142.3699951,,,,,,,,,,,,,
4/18/2021,1073.559937,153.1199951,1446.880005,21.97999954,1045.949982,143.2799988,,,,,,,,,,,,,
4/19/2021,1060.099976,153.0899963,1467.130005,21,1034.019958,143.2200012,,,,,,,,,,,,,
4/20/2021,1090.52002,5.069999695,0.610000014,67,0.319999989,5.349999905,,,,,,,,,,,,,
4/21/2021,806.8800049,152.7599945,1437.909912,18,1044.759979,142.5999908,,,,,,,,,,,,,
4/22/2021,1105.880005,152.1199951,1418.780029,22,1030.209961,142.5099945,,,,,,,,,,,,,
4/23/2021,1098.23999,153.9799957,1394.630005,21.87999916,1033.679993,144.3300018,,,,,,,,,,,,,
4/24/2021,1096.349976,154.0699921,1454.549927,22,1033.549988,144.3300018,,,,,,,,,,,,,
4/25/2021,1076.809937,152.7799988,1427.449951,22,1033.949951,143.0599976,,,,,,,,,,,,,
4/26/2021,1054.449951,153.7599945,1421.169922,21.96999931,1037.269958,143.8000031,,,,,,,,,,,,,
4/27/2021,1065.390015,152.3300018,1424.279907,21.97999954,1040.879974,142.6600037,,,,,,,,,,,,,
4/28/2021,1085.869995,153.8899994,1452.25,22.96999931,1039.809967,144.2200012,,,,,,,,,,,,,
4/29/2021,1102.339966,153.1299896,1448.880005,22.97999954,1037.969971,143.3099976,,,,,,,,,,,,,
4/30/2021,1095.599976,153.0099945,1501.799927,24,1043.079956,143.0599976,,,,,,,,,,,,,
5/1/2021,1107.929932,152.6299896,1494.839966,23,1043.049988,142.6299896,,,,,,,,,,,,,
5/2/2021,1094.900024,152.6299896,1495.52002,22,1040.279968,142.5200043,,,,,,,,,,,,,
5/3/2021,997.9099731,152.6399994,1489.529907,18.87999916,1042.809967,142.7399902,,,,,,,,,,,,,
5/4/2021,1043.439941,151.9299927,1450.689941,20.87999916,1046.589996,141.8799896,,,,,,,,,,,,,
5/5/2021,1110.880005,152.4400024,1503.549927,22,1045.519989,142.4400024,,,,,,,,,,,,,
5/6/2021,1105.390015,152.6499939,1496.5,21.96999931,1045.859985,142.8499908,,,,,,,,,,,,,
5/7/2021,1086.97998,152.6299896,1477.789917,21,1043.749969,142.3699951,,,,,,,,,,,,,
5/8/2021,1083.380005,152.1499939,1528.369995,21,1040.259979,142.3099976,,,,,,,,,,,,,
5/9/2021,1076.699951,151.7200012,1455.5,21,1046.399994,141.7299957,,,,,,,,,,,,,
5/10/2021,971.0999756,151.019989,1486.630005,19,1045.179962,140.8999939,,,,,,,,,,,,,
5/11/2021,903.5799561,151.3699951,1496.859985,16.97999954,1050.079956,141.1499939,,,,,,,,,,,,,
5/12/2021,1093.400024,152.2099915,1502.039917,20,1044.359955,142.2799988,,,,,,,,,,,,,
5/13/2021,1100.309937,151,1499.890015,20,1040.100006,140.9499969,,,,,,,,,,,,,
5/14/2021,1081.76001,151.3499908,1542.859985,19.02999878,1042.72998,141.1799927,,,,,,,,,,,,,
5/15/2021,1131,152.5800018,1479.380005,20.11999893,1043.73999,142.4599915,,,,,,,,,,,,,
5/16/2021,1119.719971,151.8099976,1509.679932,20,1040.619995,141.8799896,,,,,,,,,,,,,
5/17/2021,1103.689941,152.5800018,1465.109985,19,1039.149994,142.3699951,,,,,,,,,,,,,
5/18/2021,1110.049927,151.769989,1515.329956,19.02999878,1042.559998,141.4499969,,,,,,,,,,,,,
5/19/2021,1125.390015,151.8999939,1511.900024,20.02000046,1045.47995,141.6499939,,,,,,,,,,,,,
5/20/2021,1134.640015,151.5999908,1485.77002,19,1044.380005,141.25,,,,,,,,,,,,,
5/21/2021,1130.299927,151.269989,1527.26001,20,1051.469971,141.0899963,,,,,,,,,,,,,
5/22/2021,1115.27002,151.2599945,1417.409912,19.96999931,1048.549988,140.8799896,,,,,,,,,,,,,
5/23/2021,1100.069946,151.6100006,1484.849976,19.02999878,1040.970001,141.1799927,,,,,,,,,,,,,
5/24/2021,910.3899536,149.0200043,1547.659912,18,1041.719971,138.5899963,,,,,,,,,,,,,
5/25/2021,1121.839966,150.1299896,1554.880005,20.97999954,1047.839996,139.7200012,,,,,,,,,,,,,
5/26/2021,1122.640015,150.0800018,1539.349976,21,1053.279968,139.3799896,,,,,,,,,,,,,
5/27/2021,1109.73999,148.9400024,1534.130005,20.12999916,1037.339935,138.6799927,,,,,,,,,,,,,
5/28/2021,1098.329956,4.789999962,0.399999976,72,0.27,5,,,,,,,,,,,,,
5/29/2021,1113.380005,150.1100006,1559.140015,20.02999878,1043.069946,139.6399994,,,,,,,,,,,,,
5/30/2021,1109.890015,149.7399902,1513.789917,21,1040.009979,139.3899994,,,,,,,,,,,,,
5/31/2021,1115.709961,150.5099945,1539.469971,20,1047.940002,139.6299896,,,,,,,,,,,,,
6/1/2021,1104,149.5899963,1570.969971,21,1054.289978,138.8999939,,,,,,,,,,,,,
6/2/2021,1103.609985,149.2899933,1551.390015,22.02999878,1041.640015,138.7799988,,,,,,,,,,,,,
6/3/2021,1136.410034,5.869999886,0.479999989,92.01999664,0.289999992,6.059999943,,,,,,,,,,,,,
6/4/2021,1161.839966,5.539999962,0.280000001,43,0.349999979,5.710000038,,,,,,,,,,,,,
6/5/2021,1165.02002,5.089999676,0.409999996,35,0.349999979,5.289999962,,,,,,,,,,,,,
6/6/2021,1129.280029,4.859999657,0.379999995,40,0.17,5.019999981,,,,,,,,,,,,,
6/7/2021,1119.179932,4.839999676,0.469999999,42,0.339999989,4.989999771,,,,,,,,,,,,,
6/8/2021,1177.780029,4.829999924,0.409999996,43,0.319999982,4.960000038,,,,,,,,,,,,,
6/9/2021,1167.049927,150.2399902,1579.099976,23.97999954,1020.139954,139.8199921,,,,,,,,,,,,,
6/10/2021,1175.640015,4.819999695,0.610000014,122,0.219999999,4.989999771,,,,,,,,,,,,,
6/11/2021,1164.289917,4.809999943,0.48999998,121.0299988,0.389999986,5.009999752,,,,,,,,,,,,,
6/12/2021,1149.809937,4.799999714,0.329999983,120,0.299999982,5.019999981,,,,,,,,,,,,,
6/13/2021,1127.449951,5.679999828,0.419999987,53,0.289999992,5.900000095,,,,,,,,,,,,,
6/14/2021,1107.689941,5.25,0.589999974,72.02999878,0.299999982,5.460000038,,,,,,,,,,,,,
6/15/2021,Null,Null,Null,Null,#VALUE!,Null,,,,,,,,,,,,,
6/16/2021,1149.719971,4.75,0.449999988,45,0.299999982,5.009999752,,,,,,,,,,,,,
6/17/2021,1150.25,4.759999752,0.439999998,45,0.299999982,4.940000057,,,,,,,,,,,,,
6/18/2021,1023.599976,148.1699982,1607.459961,23,1014.079987,137.9899902,,,,,,,,,,,,,
6/19/2021,1158.059937,149.2200012,1624.109985,25,1016.759979,139.1299896,,,,,,,,,,,,,
6/20/2021,1134.599976,147.9799957,1573.189941,24.96999931,1001.869995,138.0099945,,,,,,,,,,,,,
6/21/2021,1129.650024,149.8799896,1584.909912,23.87999916,1043.779968,139.4199982,,,,,,,,,,,,,
6/22/2021,1163.640015,148.8600006,1585.98999,24,1045.789948,138.6100006,,,,,,,,,,,,,
6/23/2021,1161.709961,148.8300018,1596.130005,25,1048.129974,138.3799896,,,,,,,,,,,,,
6/24/2021,1094,147.8600006,1597.400024,22,1052.319977,137.3399963,,,,,,,,,,,,,
6/25/2021,1118.099976,5.369999886,0.439999998,200,0.209999993,5.609999657,,,,,,,,,,,,,
6/26/2021,1134.640015,5.449999809,0.439999998,65,0.219999999,5.650000095,,,,,,,,,,,,,
6/27/2021,1129.219971,5.179999828,0.439999998,113.9799957,0.25999999,5.389999866,,,,,,,,,,,,,
6/28/2021,1136.709961,5.289999962,0.439999998,118,0.299999982,5.549999714,,,,,,,,,,,,,
6/29/2021,1123.439941,4.789999962,0.550000012,120,0.25999999,5,,,,,,,,,,,,,
6/30/2021,1075.47998,147.8600006,1609.75,23.02999878,1042.419983,137.3899994,,,,,,,,,,,,,
7/1/2021,766.7199707,141.1399994,1631.289917,19,1039.730011,130.8600006,,,,,,,,,,,,,
7/2/2021,1090.01001,147.3300018,1618.059937,27,1047.600006,136.8799896,,,,,,,,,,,,,
7/3/2021,1097.929932,147.7399902,1584.319946,26,1046.450012,137.4299927,,,,,,,,,,,,,
7/4/2021,1102.47998,148.9400024,1606.199951,26,1036.349976,138.9499969,,,,,,,,,,,,,
7/5/2021,1055.890015,4.900000095,0.50999999,80,0.140000001,5.150000095,,,,,,,,,,,,,
